date,lwr,swr,at,ppt,ws,ap,sh
7/1/2014 0:00,270.730011,0,285.8416667,0,1.753,83600,0.00463836
7/1/2014 1:00,267.0499878,0,285.062,0,1.803,83600,0.004463898
7/1/2014 2:00,267.0599976,0,284.012,0,1.65683,83600,0.004388621
7/1/2014 3:00,267.0599976,0,283.245,0,1.749,83600,0.004359208
7/1/2014 4:00,268.2399902,0,282.51,0,1.79333,83600,0.004361993
7/1/2014 5:00,268.2000122,42.736,282.67,0,1.74067,83600,0.00456188
7/1/2014 6:00,268.1499939,188.641,285.83,0,1.08617,83600,0.005520658
7/1/2014 7:00,295.5700073,375.822,292.122,0,0.552833,83600,0.006579855
7/1/2014 8:00,295.5400085,560.261,296.363,0,1.42617,83600,0.005156745
7/1/2014 9:00,295.5,698.457,298.597,0,1.373,83600,0.00426085
7/1/2014 10:00,327.5499878,819.654,300.327,0,1.67533,83600,0.00376534
7/1/2014 11:00,327.5299988,923.917,301.148,0,2.61,83600,0.003375989
7/1/2014 12:00,327.519989,957.061,301.938,0,2.16517,83600,0.003308647
7/1/2014 13:00,338.6099854,890.523,302.195,0,2.72367,83600,0.00453188
7/1/2014 14:00,338.6099854,814.277,301.243,0,4.26933,83600,0.006484879
7/1/2014 15:00,338.6199951,692.947,300.88,0,4.11617,83600,0.006828259
7/1/2014 16:00,322.1400146,524.809,300.287,0,4.67517,83600,0.006209902
7/1/2014 17:00,322.1700134,377.157,299.96,0,3.18283,83600,0.004709411
7/1/2014 18:00,322.2099915,222.24,299.223,0,1.93617,83600,0.004925136
7/1/2014 19:00,288.3500061,33.864,295.663,0,1.64867,83600,0.00600283
7/1/2014 20:00,288.3900146,0,290.92,0,0.861,83600,0.006323031
7/1/2014 21:00,288.4400024,0,288.353,0,1.03967,83600,0.006010981
7/1/2014 22:00,266.2600098,0,285.995,0,0.991833,83600,0.005758341
7/1/2014 23:00,266.269989,0,284.443,0,1.20367,83600,0.005525568
7/2/2014 0:00,266.2799988,0,282.825,0,1.033,83600,0.00542489
7/2/2014 1:00,262.230011,0,281.838,0,1.0955,83600,0.005352105
7/2/2014 2:00,262.2399902,0,281.648,0,1.36367,83600,0.0054338
7/2/2014 3:00,262.2399902,0,281.593,0,1.70083,83600,0.005533695
7/2/2014 4:00,256.7999878,0,280.978,0,1.67883,83600,0.005406108
7/2/2014 5:00,256.7600098,41.986,281.74,0,1.72983,83600,0.005505479
7/2/2014 6:00,256.7200012,189.091,285.225,0,0.596833,83600,0.006233803
7/2/2014 7:00,284.4899902,384.109,291.652,0,1.06233,83600,0.00693812
7/2/2014 8:00,284.4599915,573.222,295.227,0,2.886,83600,0.005452989
7/2/2014 9:00,284.4299927,715.03,296.317,0,3.0605,83600,0.004843214
7/2/2014 10:00,308.5,839.082,297.083,0,3.87517,83600,0.004594123
7/2/2014 11:00,308.480011,946.063,297.908,0,3.457,83600,0.004419645
7/2/2014 12:00,308.4700012,980.194,298.575,0,4.1745,83600,0.004138821
7/2/2014 13:00,313.3699951,957.047,299.012,0,3.39767,83600,0.004774325
7/2/2014 14:00,313.3800049,875.21,299.048,0,4.068,83600,0.004784506
7/2/2014 15:00,313.3900146,744.868,298.763,0,4.1255,83600,0.004946087
7/2/2014 16:00,291.25,568.866,298.45,0,4.54567,83600,0.004850641
7/2/2014 17:00,291.2799988,408.79,297.912,0,3.929,83600,0.004792611
7/2/2014 18:00,291.3099976,240.795,296.707,0,3.06667,83600,0.005123921
7/2/2014 19:00,266.1799927,34.318,294.62,0,3.08333,83600,0.005074238
7/2/2014 20:00,266.2099915,0,293.88,0,3.27167,83600,0.004330081
7/2/2014 21:00,266.2399902,0,293.208,0,2.13717,83600,0.004107895
7/2/2014 22:00,258.2000122,0,289.385,0,0.8385,83600,0.00462535
7/2/2014 23:00,258.2099915,0,287.068,0,0.941,83600,0.00443267
7/3/2014 0:00,258.2200012,0,284.813,0,1.534,83600,0.004542685
7/3/2014 1:00,256.7799988,0,282.747,0,1.69883,83600,0.004455692
7/3/2014 2:00,256.7799988,0,281.372,0,1.67683,83600,0.004255922
7/3/2014 3:00,256.7799988,0,280.384,0,1.73967,83600,0.004377934
7/3/2014 4:00,252.4499969,0,279.645,0,1.853,83600,0.004539541
7/3/2014 5:00,252.4199982,40.707,280.166,0,1.5765,83600,0.004670759
7/3/2014 6:00,252.3899994,187.377,283.628,0,1.31,83600,0.005522515
7/3/2014 7:00,285.9400024,381.367,289.843,0,1.31267,83600,0.006420958
7/3/2014 8:00,285.8999939,569.762,293.803,0,2.383,83600,0.00472513
7/3/2014 9:00,285.8699951,711.142,295.737,0,2.68967,83600,0.003571483
7/3/2014 10:00,317.5299988,832.351,296.877,0,2.70067,83600,0.003489674
7/3/2014 11:00,317.5100098,938.724,297.453,0,3.23683,83600,0.00321288
7/3/2014 12:00,317.5,972.78,298.278,0,2.72667,83600,0.003328348
7/3/2014 13:00,323.3399963,948.494,298.552,0,3.60283,83600,0.00361723
7/3/2014 14:00,323.3399963,867.484,298.658,0,4.28483,83600,0.003642087
7/3/2014 15:00,323.3399963,738.346,298.408,0,3.68467,83600,0.004168189
7/3/2014 16:00,290.9500122,568.104,297.93,0,3.686,83600,0.004362236
7/3/2014 17:00,290.9899902,408.189,297.453,0,3.366,83600,0.00447406
7/3/2014 18:00,291.0299988,240.321,296.367,0,2.943,83600,0.004253718
7/3/2014 19:00,260.1400146,34.396,293.068,0,0.879333,83600,0.005329789
7/3/2014 20:00,260.1700134,0,287.937,0,0.958167,83600,0.005557295
7/3/2014 21:00,260.2000122,0,285.32,0,1.37783,83600,0.005393593
7/3/2014 22:00,247.8800049,0,283.408,0,1.49983,83600,0.005220477
7/3/2014 23:00,247.8899994,0,281.696,0,1.66733,83600,0.004762258
7/4/2014 0:00,247.8999939,0,280.433,0,1.86117,83600,0.004345395
7/4/2014 1:00,242.7200012,0,279.664,0,1.65817,83600,0.004010176
7/4/2014 2:00,242.7299957,0,278.419,0,1.48483,83600,0.003808596
7/4/2014 3:00,242.7400055,0,277.895,0,1.72083,83600,0.003573383
7/4/2014 4:00,246.6100006,0,277.386,0,1.7165,83600,0.003798401
7/4/2014 5:00,246.5700073,39.914,278.036,0,1.3,83600,0.004176539
7/4/2014 6:00,246.5299988,188.129,282.663,0,0.536333,83600,0.004950398
7/4/2014 7:00,264.9299927,385.776,290.17,0,1.38017,83600,0.005909365
7/4/2014 8:00,264.8999939,577.02,294.302,0,2.69,83600,0.004827785
7/4/2014 9:00,264.8699951,720.652,295.08,0,3.4755,83600,0.004280308
7/4/2014 10:00,288.5299988,843.288,295.725,0,3.7215,83600,0.004699188
7/4/2014 11:00,288.5100098,951.315,296.317,0,3.58617,83600,0.004472176
7/4/2014 12:00,288.5,986.02,297.01,0,3.61983,83600,0.00452961
7/4/2014 13:00,298.7900085,959.767,297.373,0,4.23483,83600,0.004281241
7/4/2014 14:00,298.7999878,877.882,297.527,0,4.252,83600,0.004064598
7/4/2014 15:00,298.7999878,747.238,297.368,0,4.15383,83600,0.004000953
7/4/2014 16:00,291.7000122,564.576,297.158,0,3.6095,83600,0.004010873
7/4/2014 17:00,291.7399902,405.576,296.6,0,3.04817,83600,0.00432217
7/4/2014 18:00,291.769989,238.628,295.567,0,1.99683,83600,0.004553068
7/4/2014 19:00,258.5700073,33.941,293.22,0,1.30217,83600,0.004884952
7/4/2014 20:00,258.6000061,0,289.157,0,0.880167,83600,0.00509942
7/4/2014 21:00,258.6400146,0,285.798,0,1.02133,83600,0.004887259
7/4/2014 22:00,243.3500061,0,283.313,0,1.1,83600,0.004581751
7/4/2014 23:00,243.3699951,0,281.957,0,0.667833,83600,0.004451369
7/5/2014 0:00,243.3800049,0,280.849,0,0.757167,83600,0.004441988
7/5/2014 1:00,241.2100067,0,279.823,0,0.749667,83600,0.00449276
7/5/2014 2:00,241.2100067,0,279.137,0,1.12483,83600,0.004348662
7/5/2014 3:00,241.1999969,0,278.635,0,1.51217,83600,0.004178876
7/5/2014 4:00,239.3300018,0,278.325,0,1.77183,83600,0.004169072
7/5/2014 5:00,239.2899933,39.028,278.869,0,1.7495,83600,0.004314469
7/5/2014 6:00,239.25,188.73,282.759,0,1.37317,83600,0.005156506
7/5/2014 7:00,262.7099915,386.204,290.137,0,1.20717,83600,0.005604979
7/5/2014 8:00,262.6799927,578.36,294.075,0,2.63417,83600,0.004684187
7/5/2014 9:00,262.6499939,722.795,295.533,0,2.69883,83600,0.004345945
7/5/2014 10:00,288.019989,846.66,296.36,0,2.8025,83600,0.00460663
7/5/2014 11:00,288,955.38,297.033,0,3.16467,83600,0.004717809
7/5/2014 12:00,287.9899902,990.426,297.563,0,3.95533,83600,0.004543075
7/5/2014 13:00,295.9601135,966.59,298.125,0,3.9715,83600,0.004191957
7/5/2014 14:00,295.9601135,884.202,298.578,0,3.8145,83600,0.003849749
7/5/2014 15:00,295.9601135,752.644,298.702,0,3.343,83600,0.004168508
7/5/2014 16:00,296.9599915,564.304,298.415,0,2.96633,83600,0.003881709
7/5/2014 17:00,297,405.279,298.008,0,2.6385,83600,0.003794624
7/5/2014 18:00,297.0299988,238.263,297.043,0,1.80217,83600,0.004006074
7/5/2014 19:00,266.1499939,32.984,292.685,0,1.27833,83600,0.005025421
7/5/2014 20:00,266.1900024,0,288.515,0,2.081,83600,0.005054728
7/5/2014 21:00,266.2200012,0,285.793,0,1.86933,83600,0.00493829
7/5/2014 22:00,259.019989,0,283.543,0,1.48933,83600,0.004427254
7/5/2014 23:00,259.0299988,0,281.973,0,1.58867,83600,0.003683519
7/6/2014 0:00,259.0299988,0,280.874,0,1.57383,83600,0.003101109
7/6/2014 1:00,262.1499939,0,280.481,0,1.99167,83600,0.002833541
7/6/2014 2:00,262.1600037,0,279.554,0,1.55233,83600,0.002877966
7/6/2014 3:00,262.1600037,0,279.289,0,1.75417,83600,0.002881744
7/6/2014 4:00,259.7099915,0,278.792,0,1.64983,83600,0.002991254
7/6/2014 5:00,259.6600037,36.731,279.244,0,1.564,83600,0.002855393
7/6/2014 6:00,259.6199951,182.634,282.837,0,1.29283,83600,0.003771698
7/6/2014 7:00,291.269989,376.225,289.127,0,0.644,83600,0.004579993
7/6/2014 8:00,291.230011,564.13,293.213,0,2.31633,83600,0.004782379
7/6/2014 9:00,291.1900024,705.484,297.075,0,2.51633,83600,0.004196913
7/6/2014 10:00,318.6000061,827.674,299.597,0,1.97267,83600,0.003380367
7/6/2014 11:00,318.5799866,934.216,300.953,0,1.71783,83600,0.003289176
7/6/2014 12:00,318.5599976,968.672,301.687,0,1.9025,83600,0.003445669
7/6/2014 13:00,326.4700012,944.851,301.947,0,2.46867,83600,0.00357359
7/6/2014 14:00,326.4700012,864.383,302.087,0,2.86417,83600,0.004122475
7/6/2014 15:00,326.4700012,735.788,301.707,0,3.3865,83600,0.004155292
7/6/2014 16:00,303.269989,561.9,301.098,0,3.97583,83600,0.004647479
7/6/2014 17:00,303.3099976,403.427,300.415,0,3.87267,83600,0.004766257
7/6/2014 18:00,303.3500061,236.949,299.722,0,2.13083,83600,0.004705632
7/6/2014 19:00,280.1499939,31.393,297.41,0,1.20717,83600,0.004880235
7/6/2014 20:00,280.1900024,0,292.588,0,0.714167,83600,0.005565242
7/6/2014 21:00,280.230011,0,289.095,0,0.832667,83600,0.00457873
7/6/2014 22:00,277.1400146,0,287.605,0,1.53117,83600,0.004116838
7/6/2014 23:00,277.1499939,0,285.825,0,1.6705,83600,0.003981449
7/7/2014 0:00,277.1600037,0,284.382,0,1.639,83600,0.00368394
7/7/2014 1:00,293.519989,0,283.44,0,1.68217,83600,0.00376075
7/7/2014 2:00,293.519989,0,283.04,0,1.6875,83600,0.003989465
7/7/2014 3:00,293.519989,0,282.89,0,1.35083,83600,0.004277172
7/7/2014 4:00,288.5700073,0,282.638,0,1.70467,83600,0.004272587
7/7/2014 5:00,288.5299988,32.477,282.36,0,1.631,83600,0.004160385
7/7/2014 6:00,288.4899902,166.428,282.998,0,1.2975,83600,0.004893454
7/7/2014 7:00,356.75,293.745,287.6,0,0.440667,83600,0.005845376
7/7/2014 8:00,356.7099915,441.034,292.66,0,0.787,83600,0.005767465
7/7/2014 9:00,356.6700134,551.926,296.988,0,0.9015,83600,0.004272171
7/7/2014 10:00,379.25,642.815,298.395,0,1.63433,83600,0.003728376
7/7/2014 11:00,379.2399902,725.764,299.392,0,1.91883,83600,0.003969554
7/7/2014 12:00,379.2200012,752.676,300.56,0,2.7425,83600,0.003484993
7/7/2014 13:00,378.7000122,690.759,301.518,0,3.474,83600,0.003314324
7/7/2014 14:00,378.7000122,631.973,303.15,0,3.31333,83600,0.00351112
7/7/2014 15:00,378.7000122,537.953,302.542,0,4.50833,83600,0.003587716
7/7/2014 16:00,312.8399963,536.261,302.115,0,1.60383,83600,0.003837579
7/7/2014 17:00,312.8800049,384.873,299.465,0,2.60033,83600,0.006535445
7/7/2014 18:00,312.9200134,225.802,298.337,0,0.993,83600,0.006559311
7/7/2014 19:00,309.9200134,29.32,297.257,0,0.653667,83600,0.006277339
7/7/2014 20:00,309.9400024,0,295.045,0,0.483,83600,0.006768324
7/7/2014 21:00,309.9599915,0,292.477,0,0.737167,83600,0.006990195
7/7/2014 22:00,339.2600098,0,292.6,0,1.2615,83600,0.006505944
7/7/2014 23:00,339.2600098,0,294.703,0,0.949,83600,0.005884501
7/8/2014 0:00,339.25,0,293.243,0,1.1205,83600,0.006112186
7/8/2014 1:00,331.730011,0,292.208,0,1.28133,83600,0.006548226
7/8/2014 2:00,331.730011,0,290.462,0,1.35117,83600,0.006482935
7/8/2014 3:00,331.7399902,0,290.158,0,1.03217,83600,0.006401716
7/8/2014 4:00,362.9700012,0,289.602,0,1.12083,83600,0.006645061
7/8/2014 5:00,362.9299927,12.821,289.742,0,1.42517,83600,0.006845502
7/8/2014 6:00,362.8999939,67.889,289.925,0,0.967333,83600,0.007701825
7/8/2014 7:00,386.2000122,158.311,290.572,0,0.718,83600,0.009146674
7/8/2014 8:00,386.1799927,238.016,293.507,0,0.381167,83600,0.009497878
7/8/2014 9:00,386.1700134,298.074,295.765,0,2.0385,83600,0.007965746
7/8/2014 10:00,384.9299927,543.697,294.788,0,1.35517,83600,0.007311268
7/8/2014 11:00,384.9100037,614.03,295.508,2.44E-06,1.2665,83600,0.008017031
7/8/2014 12:00,384.8900146,636.919,297.587,0,0.971,83600,0.006749173
7/8/2014 13:00,382.9500122,631.508,298.858,0,2.8845,83600,0.005936686
7/8/2014 14:00,382.9500122,577.797,299.177,0,3.87833,83600,0.006002621
7/8/2014 15:00,382.9500122,491.828,299.113,0,3.5515,83600,0.006237907
7/8/2014 16:00,370.5700073,374.363,297.993,0,3.13333,83600,0.006849052
7/8/2014 17:00,370.6000061,268.562,294.84,8.33E-08,3.217,83600,0.008309322
7/8/2014 18:00,370.6300049,157.364,295.457,0,0.528833,83600,0.008324024
7/8/2014 19:00,328.8699951,25.607,294.107,0,0.465333,83600,0.009332047
7/8/2014 20:00,328.8999939,0,290.7,0,0.633833,83600,0.008999141
7/8/2014 21:00,328.9299927,0,289.435,0,0.842,83600,0.008173373
7/8/2014 22:00,323.4700012,0,289.72,0,0.908333,83600,0.008165838
7/8/2014 23:00,323.480011,0,289.235,0,0.768667,83600,0.008209015
7/9/2014 0:00,323.4899902,0,288.248,0,0.850667,83600,0.008089074
7/9/2014 1:00,312.3500061,0,287.733,0,1.13567,83600,0.007880129
7/9/2014 2:00,312.3599854,0,286.122,0,1.26983,83600,0.0077043
7/9/2014 3:00,312.3699951,0,284.907,0,1.32767,83600,0.007350266
7/9/2014 4:00,294.6099854,0,283.582,0,1.27117,83600,0.007085367
7/9/2014 5:00,294.5799866,30.234,283.135,0,1.291,83600,0.006646398
7/9/2014 6:00,294.5599976,165.883,286.265,0,1.07367,83600,0.006997964
7/9/2014 7:00,324.2900085,322.815,292.185,0,1.37117,83600,0.008136058
7/9/2014 8:00,324.2600098,486.029,295.778,0,1.7665,83600,0.005607373
7/9/2014 9:00,324.2399902,609.117,297.342,0,2.70067,83600,0.004299131
7/9/2014 10:00,350.9200134,696.878,298.133,0,2.414,83600,0.00434116
7/9/2014 11:00,350.9200134,787.252,298.443,0,3.5445,83600,0.004245644
7/9/2014 12:00,350.9100037,816.751,298.972,0,3.39133,83600,0.003845417
7/9/2014 13:00,338.2600098,898.196,299.165,0,3.37417,83600,0.004038557
7/9/2014 14:00,338.2600098,821.838,299.41,0,3.83033,83600,0.003950061
7/9/2014 15:00,338.2600098,699.532,299.227,0,4.4085,83600,0.004558534
7/9/2014 16:00,299.8399963,558.334,299.01,0,3.61967,83600,0.005102101
7/9/2014 17:00,299.8699951,400.339,298.308,0,3.78433,83600,0.005249749
7/9/2014 18:00,299.8999939,234.245,297.24,0,3.22733,83600,0.005189501
7/9/2014 19:00,275.7399902,29.599,294.782,0,1.40433,83600,0.005454102
7/9/2014 20:00,275.7799988,0,290.265,0,0.742,83600,0.00583656
7/9/2014 21:00,275.8099976,0,287.693,0,1.27883,83600,0.005436765
7/9/2014 22:00,271.730011,0,285.43,0,1.26917,83600,0.005260353
7/9/2014 23:00,271.7399902,0,284.265,0,1.66967,83600,0.005075579
7/10/2014 0:00,271.75,0,283.443,0,1.52633,83600,0.00501974
7/10/2014 1:00,270.2099915,0,282.707,0,1.17033,83600,0.005018448
7/10/2014 2:00,270.2200012,0,282.122,0,1.71333,83600,0.004927447
7/10/2014 3:00,270.2200012,0,281.271,0,1.32783,83600,0.00483324
7/10/2014 4:00,266.5499878,0,280.74,0,1.33017,83600,0.004663698
7/10/2014 5:00,266.519989,30.5,280.861,0,1.4785,83600,0.004601415
7/10/2014 6:00,266.480011,173.944,284.297,0,0.895167,83600,0.005513405
7/10/2014 7:00,292.5100098,368.246,289.878,0,0.585667,83600,0.005969361
7/10/2014 8:00,292.4700012,555.241,294.19,0,2.07067,83600,0.00595937
7/10/2014 9:00,292.4299927,696.382,296.608,0,1.64933,83600,0.005764837
7/10/2014 10:00,322.5599976,819.647,297.855,0,1.84583,83600,0.005102966
7/10/2014 11:00,322.5400085,926.209,298.522,0,1.781,83600,0.004672978
7/10/2014 12:00,322.5299988,961.093,299.595,0,1.82733,83600,0.005164126
7/10/2014 13:00,336.8900146,928.74,299.962,0,1.94483,83600,0.005147368
7/10/2014 14:00,336.8900146,849.813,299.777,0,3.10517,83600,0.005512243
7/10/2014 15:00,336.8900146,723.301,298.177,3.17E-06,2.96317,83600,0.006340502
7/10/2014 16:00,340.769989,444.267,295.262,1.33E-05,1.87933,83600,0.007302568
7/10/2014 17:00,340.7999878,318.369,295.478,1.50E-06,0.797667,83600,0.006901664
7/10/2014 18:00,340.8399963,185.988,295.552,0,0.955,83600,0.007085359
7/10/2014 19:00,330.6000061,26.375,294.613,0,0.909333,83600,0.0078136
7/10/2014 20:00,330.6199951,0,292.892,0,0.402167,83600,0.00843388
7/10/2014 21:00,330.6400146,0,291.805,2.56E-06,0.510333,83600,0.008546497
7/10/2014 22:00,351.6700134,0,290.667,4.72E-07,0.308167,83600,0.008621551
7/10/2014 23:00,351.6900024,0,289.293,0,0.455,83600,0.008513277
7/11/2014 0:00,351.7000122,0,288.723,0,0.388,83600,0.008366145
7/11/2014 1:00,315.6199951,0,288.453,0,0.311167,83600,0.008430404
7/11/2014 2:00,315.6300049,0,287.828,1.31E-05,0.697667,83600,0.008762977
7/11/2014 3:00,315.6499939,0,287.14,1.08E-05,0.441333,83600,0.009171232
7/11/2014 4:00,317.1099854,0,286.438,0,0.295833,83600,0.00891822
7/11/2014 5:00,317.0799866,22.945,285.582,0,0.655,83600,0.008115399
7/11/2014 6:00,317.0599976,136.497,286.627,0,0.886167,83600,0.008204849
7/11/2014 7:00,334.2999878,332.399,288.59,0,0.6935,83600,0.008519667
7/11/2014 8:00,334.269989,501.949,290.548,0,1.845,83600,0.007767738
7/11/2014 9:00,334.2399902,630.032,292.937,0,0.920333,83600,0.007270957
7/11/2014 10:00,358.4599915,643.287,293.643,0,1.101,83600,0.00678297
7/11/2014 11:00,358.4599915,727.131,294.55,0,1.79617,83600,0.007112633
7/11/2014 12:00,358.4500122,754.655,295.268,0,1.59333,83600,0.007118931
7/11/2014 13:00,366.4700012,676.765,295.993,0,1.8925,83600,0.006348531
7/11/2014 14:00,366.480011,619.264,296.17,0,2.34767,83600,0.006717662
7/11/2014 15:00,366.4899902,527.033,296.257,0,3.39117,83600,0.007154
7/11/2014 16:00,327.7900085,513.694,295.982,0,3.8685,83600,0.0069066
7/11/2014 17:00,327.8200073,367.89,295.17,0,4.048,83600,0.006930107
7/11/2014 18:00,327.8399963,214.542,294.218,0,2.3985,83600,0.007144652
7/11/2014 19:00,303.980011,26.559,292.492,0,0.841167,83600,0.007332247
7/11/2014 20:00,304.0100098,0,289.692,0,0.5005,83600,0.007727787
7/11/2014 21:00,304.0400085,0,287.502,0,0.667667,83600,0.007247207
7/11/2014 22:00,292.25,0,286.27,0,1.04917,83600,0.006975721
7/11/2014 23:00,292.2600098,0,285.847,0,1.18767,83600,0.006719642
7/12/2014 0:00,292.269989,0,284.69,0,1.1455,83600,0.006725393
7/12/2014 1:00,294.8399963,0,283.602,0,1.33633,83600,0.00674646
7/12/2014 2:00,294.8399963,0,282.318,0,1.007,83600,0.006535116
7/12/2014 3:00,294.8500061,0,281.56,0,1.1975,83600,0.006138428
7/12/2014 4:00,290.2600098,0,280.964,0,1.41617,83600,0.005993798
7/12/2014 5:00,290.2200012,26.633,281.084,0,1.00717,83600,0.005923015
7/12/2014 6:00,290.1700134,165.923,284.495,0,0.672333,83600,0.006509134
7/12/2014 7:00,320.6199951,358.854,290.817,0,0.884833,83600,0.007276954
7/12/2014 8:00,320.5799866,542.744,293.245,0,1.4935,83600,0.007371301
7/12/2014 9:00,320.5499878,681.779,295.235,0,0.988833,83600,0.007532544
7/12/2014 10:00,343.6499939,810.971,296.7,0,1.86317,83600,0.007344181
7/12/2014 11:00,343.6300049,916.94,298.268,0,1.94883,83600,0.006581507
7/12/2014 12:00,343.6199951,951.818,299.198,0,2.26833,83600,0.005793473
7/12/2014 13:00,349.1600037,929.39,299.922,0,1.81533,83600,0.006107968
7/12/2014 14:00,349.1700134,850.43,299.377,0,2.552,83600,0.007331157
7/12/2014 15:00,349.1700134,723.699,299.627,0,3.02317,83600,0.007884747
7/12/2014 16:00,320.9700012,549.196,299.732,0,2.74817,83600,0.007932348
7/12/2014 17:00,321,393.041,299.268,0,3.31033,83600,0.007739705
7/12/2014 18:00,321.0400085,228.769,298.497,0,2.31283,83600,0.0079273
7/12/2014 19:00,293.8699951,28.654,295.765,0,0.8165,83600,0.008836303
7/12/2014 20:00,293.8999939,0,291.98,0,0.903667,83600,0.008826056
7/12/2014 21:00,293.9299927,0,289.618,0,0.819167,83600,0.008446257
7/12/2014 22:00,289.4700012,0,288.113,0,1.31233,83600,0.008099494
7/12/2014 23:00,289.4700012,0,286.675,0,1.3265,83600,0.007801409
7/13/2014 0:00,289.4700012,0,285.663,0,1.4255,83600,0.007588246
7/13/2014 1:00,287.8500061,0,284.907,0,1.46867,83600,0.007464122
7/13/2014 2:00,287.8599854,0,284.113,0,1.59317,83600,0.007316839
7/13/2014 3:00,287.8699951,0,283.542,0,1.59583,83600,0.007136674
7/13/2014 4:00,291.8900146,0,282.87,0,1.637,83600,0.007049789
7/13/2014 5:00,291.8399963,25.361,283.093,0,1.26433,83600,0.006958507
7/13/2014 6:00,291.7999878,166.204,286.35,0,0.677833,83600,0.007559658
7/13/2014 7:00,323.1600037,359.834,292.208,0,0.957167,83600,0.008614158
7/13/2014 8:00,323.1199951,545.102,295.662,0,2.17783,83600,0.008378956
7/13/2014 9:00,323.0799866,685.299,298.682,0,1.51717,83600,0.007491254
7/13/2014 10:00,348.25,812.065,300.415,0,2.08617,83600,0.00714961
7/13/2014 11:00,348.2399902,918.445,301.803,0,2.47067,83600,0.00598769
7/13/2014 12:00,348.2200012,953.549,302.515,0,3.696,83600,0.005088777
7/13/2014 13:00,353.7999878,921.673,302.428,0,4.799,83600,0.005468262
7/13/2014 14:00,353.8099976,843.365,302.447,0,4.14583,83600,0.005057748
7/13/2014 15:00,353.8099976,717.601,302.003,0,4.07017,83600,0.005710092
7/13/2014 16:00,326.9500122,548.131,301.602,0,4.19017,83600,0.00549664
7/13/2014 17:00,327,391.978,301.355,0,3.94083,83600,0.005312532
7/13/2014 18:00,327.0400085,227.674,300.545,0,2.30833,83600,0.005791611
7/13/2014 19:00,292.5400085,30.528,297.338,0,0.8025,83600,0.006548969
7/13/2014 20:00,292.5799866,0,292.587,0,0.9475,83600,0.006761735
7/13/2014 21:00,292.6099854,0,290.098,0,1.32333,83600,0.006330221
7/13/2014 22:00,280.6700134,0,288.488,0,1.51,83600,0.006197591
7/13/2014 23:00,280.6700134,0,287.158,0,1.5345,83600,0.006071436
7/14/2014 0:00,280.6799927,0,286.167,0,1.6375,83600,0.005967492
7/14/2014 1:00,282.5100098,0,285.275,0,1.70767,83600,0.005771271
7/14/2014 2:00,282.519989,0,284.573,0,1.783,83600,0.005575227
7/14/2014 3:00,282.519989,0,283.765,0,1.48583,83600,0.005568302
7/14/2014 4:00,288.0599976,0,283.355,0,1.849,83600,0.005532939
7/14/2014 5:00,288.0100098,24.112,283.217,0,1.1485,83600,0.005715706
7/14/2014 6:00,287.9599915,167.072,285.343,0,0.915167,83600,0.006234516
7/14/2014 7:00,321.0499878,354.867,290.66,0,0.690833,83600,0.007156835
7/14/2014 8:00,321.0100098,538.468,297.49,0,1.73117,83600,0.007448624
7/14/2014 9:00,320.9700012,677.523,301.243,0,2.20017,83600,0.00593143
7/14/2014 10:00,345.4599915,796.472,302.238,0,3.05583,83600,0.004855283
7/14/2014 11:00,345.4599915,901.075,303.263,0,2.71,83600,0.00489592
7/14/2014 12:00,345.4500122,935.677,303.73,0,3.14317,83600,0.005383234
7/14/2014 13:00,352.6400146,872.885,304.103,0,3.18117,83600,0.005471741
7/14/2014 14:00,352.6300049,798.708,303.728,0,4.42133,83600,0.005769967
7/14/2014 15:00,352.6300049,679.509,303.253,0,4.3075,83600,0.006000181
7/14/2014 16:00,344,524.783,302.41,0,4.16633,83600,0.006228259
7/14/2014 17:00,344.0400085,374.97,301.03,0,3.95917,83600,0.006641006
7/14/2014 18:00,344.0799866,217.301,299.557,0,2.867,83600,0.00682554
7/14/2014 19:00,326.8200073,25.019,297.288,0,1.47317,83600,0.006956325
7/14/2014 20:00,326.8500061,0,294.142,0,0.670667,83600,0.007399996
7/14/2014 21:00,326.8699951,0,291.503,0,0.5335,83600,0.007436429
7/14/2014 22:00,314.5799866,0,290.258,0,1.113,83600,0.007283633
7/14/2014 23:00,314.5899963,0,289.497,0,1.081,83600,0.007272506
7/15/2014 0:00,314.5899963,0,288.495,0,1.36,83600,0.007216038
7/15/2014 1:00,321.6700134,0,287.24,0,1.40067,83600,0.007071788
7/15/2014 2:00,321.6799927,0,286.273,0,1.45383,83600,0.006783057
7/15/2014 3:00,321.6799927,0,286.052,0,1.39633,83600,0.006567938
7/15/2014 4:00,318.1600037,0,285.112,0,1.27183,83600,0.00647041
7/15/2014 5:00,318.1300049,18.831,285.127,0,1.52533,83600,0.005938644
7/15/2014 6:00,318.1000061,138.783,288.068,0,0.9665,83600,0.006776897
7/15/2014 7:00,352,263.882,293.22,0,0.616167,83600,0.007586839
7/15/2014 8:00,351.980011,401.091,297.548,0,1.2975,83600,0.007859663
7/15/2014 9:00,351.9500122,505.1,299.202,0,2.18333,83600,0.006871416
7/15/2014 10:00,375.3999939,649.29,299.653,0,1.71867,83600,0.006430859
7/15/2014 11:00,375.3699951,734.78,301.925,0,1.42833,83600,0.004926132
7/15/2014 12:00,375.3500061,763.125,302.573,0,1.95017,83600,0.005162328
